primary_key	age	gender	product_key	product	gross_revenue	discount	NPS_score	Churn_risk
4743	51	male	3	large	37.49	2.51	9	0.364
4744	30	male	3	large	37.22	2.78	6	0.26
4745	34	male	3	large	34.08	5.92	4	0.314
4746	32	male	3	large	36.12	3.88	5	0.665
4747	36	unknown	2	medium	22.06	2.94	1	0.727
4748	42	male	3	large	34.71	5.29	6	0.134
4749	36	male	1	small	12	3	5	0.371
4750	55	male	2	medium	22.45	2.55	3	0.659
4751	22	female	1	small	10.78	4.22	5	0.425
4752	40	male	1	small	12.67	2.33	8	0.586
4753	20	unknown	2	medium	23.48	1.52	3	0.505
4754	23	unknown	1	small	6.12	3.88	3	0.518
4755	39	male	1	small	11.87	3.13	3	0.316
4756	52	female	2	medium	20.82	4.18	2	0.281
4757	24	male	3	large	35.46	4.54	3	0.652
4758	22	male	2	medium	19.12	5.88	3	0.37
4759	58	unknown	1	small	11.29	3.71	7	0.323
4760	41	female	2	medium	22.24	2.76	5	0.877
4761	58	male	2	medium	24.05	5.95	5	0.348
4762	38	male	1	small	7.98	2.02	5	0.31
4763	58	male	3	large	30.95	4.05	9	0.51
4764	47	unknown	1	small	13.79	1.21	3	0.581
4765	25	male	1	small	7.38	2.62	6	0.869
4766	23	male	2	medium	16.53	3.47	5	0.574
4767	46	female	3	large	30.15	4.85	7	0.412
4768	33	unknown	3	large	37.51	2.49	3	0.504
4769	19	male	2	medium	19.17	5.83	9	0.309
4770	26	female	1	small	6.9	3.1	3	0.574
4771	58	male	2	medium	22.52	2.48	6	0.416
4772	38	unknown	2	medium	20.41	4.59	4	0.534
4773	44	male	3	large	31.5	3.5	4	0.266
4774	36	male	3	large	38.92	1.08	4	0.389
4775	39	male	2	medium	22.32	2.68	5	0.826
4776	55	male	2	medium	18.89	1.11	8	0.333
4777	52	male	1	small	13.28	1.72	1	0.559
4778	28	male	2	medium	22.66	2.34	3	0.678
4779	56	male	3	large	31.27	3.73	5	0.423
4780	45	female	3	large	39.03	5.97	1	0.855
4781	20	male	3	large	37.47	2.53	4	0.416
4782	57	unknown	2	medium	19.7	5.3	5	0.523
4783	40	unknown	2	medium	16.33	3.67	6	0.346
4784	31	unknown	2	medium	18.44	1.56	4	0.049
4785	19	female	3	large	30.52	4.48	5	0.086
4786	28	unknown	2	medium	21.85	3.15	3	0.425
4787	49	unknown	2	medium	21.08	3.92	4	0.037
4788	32	male	3	large	30.68	4.32	4	0.222
4789	37	male	3	large	35.76	4.24	4	0.59
4790	46	female	3	large	35.72	4.28	6	0.665
4791	40	male	2	medium	19.39	5.61	9	0.578
4792	57	male	1	small	5.28	4.72	4	0.391
4793	29	male	3	large	30.47	4.53	1	0.275
4794	53	male	2	medium	24.82	5.18	6	0.46
4795	22	female	2	medium	20.19	4.81	4	0.682
4796	49	male	3	large	39.93	5.07	4	0.181
4797	36	male	1	small	12.31	2.69	3	0.474
4798	44	male	1	small	8.87	1.13	5	0.284
4799	55	unknown	2	medium	17.59	2.41	6	0.386
4800	52	male	2	medium	15.32	4.68	9	0.617
4801	39	male	3	large	31.22	3.78	5	0.694
4802	47	female	3	large	33.11	1.89	1	0.427
4803	39	male	1	small	5.69	4.31	5	0.085
4804	52	male	3	large	30.82	4.18	5	0.587
4805	57	unknown	3	large	37.74	2.26	2	0.151
4806	50	unknown	3	large	32.07	2.93	8	0.484
4807	28	female	3	large	37.91	2.09	3	0.221
4808	47	unknown	2	medium	22.32	2.68	2	0.689
4809	30	male	2	medium	23.92	1.08	4	0.662
4810	45	male	3	large	39.2	5.8	4	0.325
4811	20	male	3	large	35.93	4.07	5	0.147
4812	19	male	2	medium	15.79	4.21	4	0.815
4813	47	male	2	medium	22.12	2.88	5	0.496
4814	49	male	2	medium	19.17	5.83	9	0.453
4815	57	male	3	large	31.62	3.38	5	0.586
4816	46	unknown	2	medium	19.17	5.83	6	0.411
4817	21	male	2	medium	17.81	2.19	7	0.385
4818	52	male	1	small	14.63	5.37	4	0.674
4819	41	female	2	medium	19.48	5.52	9	0.389
4820	44	male	2	medium	19.06	5.94	5	0.688
4821	47	unknown	2	medium	17.57	2.43	7	0.65
4822	27	female	2	medium	17.15	2.85	3	0.317
4823	22	unknown	2	medium	24.51	5.49	9	0.32
4824	32	female	1	small	10.24	4.76	5	0.286
4825	30	unknown	3	large	34.44	5.56	9	0.772
4826	39	male	2	medium	16.61	3.39	8	0.452
4827	21	unknown	2	medium	23.07	1.93	6	0.31
4828	32	unknown	2	medium	19.82	5.18	8	0.315
4829	39	unknown	2	medium	24.78	5.22	8	0.192
4830	24	unknown	1	small	10.51	4.49	3	0.624
4831	20	male	1	small	12.05	2.95	3	0.207
4832	21	male	1	small	7.59	2.41	7	0.288
4833	30	male	3	large	35.37	4.63	6	0.41
4834	58	male	2	medium	24.3	5.7	6	0.598
4835	27	male	1	small	7.96	2.04	3	0.131
4836	45	female	2	medium	19.95	5.05	2	0.371
4837	50	male	2	medium	21.17	3.83	5	0.898
4838	27	male	2	medium	21.75	3.25	5	0.397
4839	30	male	2	medium	24.82	5.18	6	0.511
4840	55	male	3	large	35.72	4.28	1	0.845
4841	20	unknown	2	medium	23.74	1.26	6	0.408
4842	25	male	2	medium	15.75	4.25	4	0.271
4843	56	unknown	2	medium	18.08	1.92	2	0.551
4844	53	unknown	1	small	12.02	2.98	3	0.482
4845	19	unknown	3	large	38.2	1.8	3	0.344
4846	29	male	3	large	33.1	1.9	6	0.214
4847	51	male	1	small	10.21	4.79	4	0.362
4848	50	unknown	2	medium	18.86	1.14	2	0.433
4849	48	female	2	medium	23.74	1.26	5	0.516
4850	56	female	1	small	13.47	1.53	2	0.132
4851	31	male	2	medium	22.75	2.25	3	0.963
4852	33	unknown	1	small	13.46	1.54	1	0.615
4853	18	female	1	small	6.59	3.41	2	0.754
4854	38	male	2	medium	15.75	4.25	6	0.341
4855	33	female	3	large	31.77	3.23	4	0.428
4856	26	unknown	1	small	12.71	2.29	5	0.223
4857	39	female	1	small	14.21	5.79	5	0.961
4858	48	male	2	medium	15.68	4.32	3	0.342
4859	35	unknown	1	small	5.9	4.1	9	0.581
4860	26	male	3	large	33.18	1.82	5	0.042
4861	52	male	2	medium	21.12	3.88	4	0.252
4862	50	female	1	small	10.11	4.89	9	0.967
4863	46	unknown	2	medium	16.02	3.98	5	0.382
4864	55	male	2	medium	20.87	4.13	5	0.512
4865	52	male	2	medium	23.94	1.06	2	0.415
4866	48	unknown	2	medium	17.57	2.43	4	0.713
4867	42	male	3	large	39.05	5.95	5	0.284
4868	56	male	2	medium	24.21	5.79	2	0.377
4869	35	female	3	large	34.01	5.99	3	0.444
4870	52	male	2	medium	23.43	1.57	3	0.481
4871	59	female	1	small	6.14	3.86	1	0.434
4872	24	unknown	3	large	35.49	4.51	3	0.606
4873	35	female	3	large	30.98	4.02	1	0.578
4874	22	female	2	medium	23.31	1.69	4	0.934
4875	21	unknown	2	medium	16.56	3.44	6	0.268
4876	22	unknown	2	medium	15.97	4.03	7	0.292
4877	21	unknown	1	small	5.15	4.85	6	0.369
4878	52	female	3	large	35.33	4.67	3	0.195
4879	28	unknown	1	small	12.82	2.18	5	0.855
4880	51	female	3	large	39.03	5.97	4	0.515
4881	32	unknown	2	medium	18.64	1.36	7	0.365
4882	56	male	3	large	31	4	7	0.216
4883	43	female	1	small	14.45	5.55	9	0.411
4884	58	male	1	small	9.7	5.3	5	0.261
4885	53	male	2	medium	23.2	1.8	2	0.573
4886	36	male	1	small	13.59	1.41	5	0.468
4887	25	unknown	2	medium	21.27	3.73	4	0.718
4888	32	male	1	small	7.87	2.13	4	0.607
4889	23	unknown	3	large	33.76	1.24	3	0.476
4890	45	male	2	medium	23.16	1.84	2	0.479
4891	35	unknown	1	small	8.71	1.29	5	0.579
4892	23	male	2	medium	23.48	1.52	5	0.671
4893	46	male	3	large	32.96	2.04	6	0.699
4894	50	unknown	3	large	37.62	2.38	6	0.653
4895	37	male	2	medium	22.11	2.89	5	0.513
4896	56	male	3	large	34.08	5.92	9	0.65
4897	44	unknown	1	small	8.04	1.96	3	0.22
4898	51	unknown	2	medium	21.73	3.27	4	0.546
4899	22	unknown	2	medium	19.45	5.55	5	0.582
4900	45	unknown	1	small	12.92	2.08	3	0.378
4901	59	female	3	large	35.89	4.11	3	0.28
4902	29	male	3	large	32.61	2.39	7	0.569
4903	48	male	2	medium	22.54	2.46	4	0.146
4904	46	female	2	medium	16.49	3.51	3	0.7
4905	24	female	1	small	9.26	5.74	7	0.531
4906	33	male	1	small	12.97	2.03	5	0.282
4907	41	unknown	2	medium	22.08	2.92	4	0.505
4908	54	unknown	1	small	5.42	4.58	3	0.435
4909	53	unknown	2	medium	16.59	3.41	6	0.402
4910	45	male	3	large	36.83	3.17	7	0.515
4911	18	female	2	medium	24.89	5.11	1	0.567
4912	49	male	2	medium	19.3	5.7	5	0.431
4913	48	male	2	medium	19.48	5.52	4	0.405
4914	42	male	3	large	34.71	5.29	9	0.14
4915	27	male	2	medium	20.61	4.39	5	0.667
4916	21	unknown	2	medium	17.79	2.21	6	0.424
4917	55	unknown	1	small	6.05	3.95	9	0.722
4918	36	male	2	medium	17.42	2.58	8	0.294
4919	48	unknown	2	medium	24.4	5.6	5	0.675
4920	57	female	3	large	33.34	1.66	5	0.567
4921	32	male	2	medium	17.52	2.48	1	0.022
4922	30	male	1	small	13.16	1.84	4	0.489
4923	39	female	3	large	30.82	4.18	3	0.251
4924	59	unknown	2	medium	24.74	5.26	5	0.475
4925	27	male	2	medium	22.83	2.17	3	0.144
4926	35	unknown	3	large	38.66	1.34	8	0.476
4927	40	male	2	medium	20.8	4.2	6	0.476
4928	44	male	3	large	36.42	3.58	6	0.753
4929	58	male	2	medium	21.76	3.24	3	0.498
4930	57	male	3	large	38.51	1.49	6	0.287
4931	21	male	2	medium	23.08	1.92	7	0.265
4932	44	unknown	1	small	7.25	2.75	6	0.182
4933	45	female	3	large	34.49	5.51	1	0.274
4934	24	male	2	medium	15.61	4.39	2	0.488
4935	52	female	3	large	34.78	5.22	5	0.219
4936	59	male	2	medium	19.72	5.28	4	0.689
4937	58	unknown	2	medium	20.5	4.5	2	0.517
4938	49	male	2	medium	19.99	5.01	5	0.376
4939	56	male	2	medium	17.27	2.73	7	0.439
4940	47	male	3	large	31.43	3.57	1	0.263
4941	47	male	2	medium	15.72	4.28	3	0.669
4942	28	male	2	medium	24.27	5.73	8	0.414
4943	55	male	3	large	30.7	4.3	5	0.489
4944	32	male	2	medium	15.36	4.64	4	0.021
4945	36	male	2	medium	21.67	3.33	8	0.813
4946	59	male	1	small	5.69	4.31	9	0.06
4947	34	male	2	medium	21.87	3.13	2	0.451
4948	58	female	1	small	9.77	5.23	6	0.512
4949	55	unknown	3	large	31.8	3.2	4	0.136
4950	59	unknown	1	small	7.62	2.38	4	0.363
4951	39	unknown	1	small	10.55	4.45	3	0.182
4952	22	unknown	3	large	36.5	3.5	7	0.472
4953	30	female	2	medium	15.2	4.8	5	0.524
4954	36	female	1	small	6.19	3.81	3	0.612
4955	39	female	1	small	10.42	4.58	4	0.541
4956	47	male	1	small	9.12	5.88	3	0.585
4957	58	male	2	medium	20.51	4.49	7	0.286
4958	40	male	1	small	5.53	4.47	6	0.699
4959	32	male	3	large	38.6	1.4	6	0.324
4960	32	female	2	medium	18.84	1.16	4	0.412
4961	44	unknown	3	large	34.26	5.74	5	0.41
4962	45	unknown	2	medium	21.23	3.77	3	0.424
4963	59	male	2	medium	22.62	2.38	2	0.484
4964	40	unknown	1	small	6.79	3.21	4	0.517
4965	19	unknown	2	medium	15.25	4.75	6	0.02
4966	26	female	2	medium	17.59	2.41	6	0.399
4967	41	male	1	small	12.82	2.18	5	0.373
4968	53	female	2	medium	24.01	5.99	4	0.654
4969	28	female	1	small	13.98	1.02	4	0.456
4970	58	unknown	1	small	8.51	1.49	6	0.44
4971	59	unknown	3	large	36.74	3.26	6	0.571
4972	54	male	2	medium	17.73	2.27	6	0.287
4973	18	female	1	small	8.57	1.43	5	0.453
4974	45	unknown	2	medium	21.85	3.15	6	0.312
4975	37	male	1	small	9.95	5.05	5	0.445
4976	20	male	3	large	36.74	3.26	5	0.876
4977	47	male	3	large	37.84	2.16	3	0.374
4978	24	unknown	1	small	12.22	2.78	8	0.743
4979	23	male	3	large	38.71	1.29	4	0.676
4980	27	unknown	2	medium	21.37	3.63	1	0.14
4981	55	unknown	2	medium	19.18	5.82	8	0.274
4982	55	unknown	2	medium	22.52	2.48	5	0.459
4983	30	unknown	2	medium	16.84	3.16	3	0.117
4984	40	male	3	large	30.97	4.03	2	0.237
4985	56	female	2	medium	21.54	3.46	5	0.528
4986	28	unknown	2	medium	21.91	3.09	3	0.659
4987	51	female	2	medium	23.34	1.66	6	0.683
4988	49	unknown	2	medium	21.32	3.68	7	0.176
4989	46	male	2	medium	20.31	4.69	3	0.549
4990	59	male	3	large	33.84	1.16	3	0.52
4991	20	male	2	medium	20.1	4.9	1	0.501
4992	46	male	3	large	35.95	4.05	4	0.151
4993	33	unknown	3	large	38.61	1.39	9	0.656
4994	32	unknown	3	large	30.36	4.64	8	0.416
4995	34	female	2	medium	21.28	3.72	6	0.665
4996	20	female	1	small	11.3	3.7	5	0.274
4997	39	male	3	large	34.69	5.31	4	0.323
4998	40	unknown	2	medium	22.94	2.06	6	0.361
4999	35	unknown	1	small	12.19	2.81	4	0.472
5000	39	female	2	medium	17.64	2.36	2	0.169
5001	28	unknown	2	medium	21.23	3.77	2	0.034
5002	47	unknown	2	medium	17.98	2.02	5	0.188
5003	24	unknown	3	large	39.54	5.46	3	0.706
5004	39	female	1	small	8.24	1.76	1	0.248
5005	59	female	2	medium	24.15	5.85	9	0.663
5006	28	unknown	2	medium	17.27	2.73	4	0.294
5007	35	female	2	medium	24.93	5.07	4	0.764
5008	29	unknown	2	medium	16.19	3.81	2	0.154
5009	37	unknown	2	medium	21.54	3.46	1	0.556
5010	40	male	2	medium	21.34	3.66	7	0.565
5011	22	female	2	medium	15.86	4.14	4	0.285
5012	31	male	2	medium	15.71	4.29	4	0.28
5013	36	unknown	2	medium	19.48	5.52	5	0.127
5014	30	unknown	2	medium	18.62	1.38	2	0.293
5015	25	male	2	medium	17.2	2.8	3	0.379
5016	29	unknown	2	medium	18.87	1.13	7	0.483
5017	41	unknown	1	small	9.05	5.95	4	0.152
5018	23	male	2	medium	20.75	4.25	3	0.685
5019	56	male	2	medium	20.99	4.01	4	0.685
5020	41	male	2	medium	21.52	3.48	2	0.36
5021	27	male	2	medium	16.65	3.35	5	0.547
5022	48	male	2	medium	21.45	3.55	5	0.358
5023	27	male	3	large	38.69	1.31	3	0.965
5024	56	unknown	2	medium	16.62	3.38	6	0.277
5025	23	unknown	2	medium	24.42	5.58	4	0.729
5026	29	male	3	large	35.93	4.07	4	0.675
5027	41	female	3	large	32.67	2.33	5	0.667
5028	39	unknown	1	small	10.9	4.1	5	0.633
5029	34	female	1	small	6.31	3.69	4	0.198
5030	33	female	2	medium	18.84	1.16	5	0.587
5031	51	female	3	large	30.96	4.04	2	0.037
5032	22	female	2	medium	24.74	5.26	3	0.315
5033	48	male	1	small	13.17	1.83	2	0.413
5034	42	unknown	2	medium	21.77	3.23	5	0.371
5035	36	male	2	medium	15.61	4.39	8	0.734
5036	58	male	3	large	37.66	2.34	4	0.652
5037	32	male	3	large	30.92	4.08	3	0.415
5038	38	female	1	small	7.23	2.77	6	0.564
5039	50	male	1	small	10.72	4.28	3	0.299
5040	45	male	2	medium	17.09	2.91	2	0.741
5041	50	male	2	medium	20.36	4.64	5	0.399
5042	41	male	2	medium	19.42	5.58	5	0.469
5043	48	female	2	medium	20.66	4.34	5	0.531
5044	59	unknown	2	medium	19.66	5.34	7	0.436
5045	39	male	2	medium	19.22	5.78	7	0.346
5046	27	unknown	1	small	11.44	3.56	8	0.461
5047	45	male	2	medium	23.01	1.99	2	0.529
5048	58	male	3	large	32.08	2.92	4	0.399
5049	51	male	2	medium	19.15	5.85	5	0.289
5050	22	male	2	medium	15.85	4.15	2	0.168
5051	36	male	1	small	10.91	4.09	6	0.848
5052	24	male	1	small	13.78	1.22	6	0.345
5053	60	male	1	small	14.19	5.81	4	0.533
5054	41	female	1	small	11.1	3.9	7	0.317
5055	38	male	2	medium	17.53	2.47	5	0.619
5056	22	female	1	small	9.03	5.97	6	0.2
5057	52	male	2	medium	19.64	5.36	4	0.548
5058	51	female	1	small	7.65	2.35	4	0.587
5059	39	male	3	large	30.68	4.32	2	0.212
5060	35	male	1	small	9.35	5.65	3	0.656
5061	50	male	2	medium	19.34	5.66	2	0.442
5062	51	female	3	large	34.01	5.99	5	0.46
5063	28	unknown	2	medium	17.89	2.11	5	0.582
5064	18	male	1	small	11.65	3.35	1	0.501
5065	33	male	3	large	35.77	4.23	1	0.3
5066	58	unknown	3	large	30.11	4.89	4	0.831
5067	51	male	1	small	7.81	2.19	5	0.779
5068	22	male	2	medium	15.47	4.53	4	0.422
5069	47	male	1	small	9.71	5.29	6	0.749
5070	28	male	2	medium	24.14	5.86	1	0.143
5071	37	female	3	large	38.17	1.83	3	0.519
5072	18	female	3	large	37.6	2.4	4	0.156
5073	42	female	2	medium	16.11	3.89	1	0.745
5074	36	female	2	medium	21.79	3.21	4	0.575
5075	44	female	1	small	13.99	1.01	7	0.584
5076	44	unknown	2	medium	24.56	5.44	4	0.274
5077	47	unknown	2	medium	16.8	3.2	7	0.303
5078	38	male	1	small	10.29	4.71	9	0.678
5079	50	male	2	medium	16.5	3.5	7	0.183
5080	50	male	1	small	7.46	2.54	3	0.94
5081	23	unknown	2	medium	22.87	2.13	5	0.131
5082	55	male	1	small	8.78	1.22	3	0.732
5083	18	female	3	large	37.13	2.87	3	0.587
5084	45	female	3	large	39.95	5.05	2	0.334
5085	22	unknown	3	large	36.86	3.14	9	0.086
5086	30	female	2	medium	17.95	2.05	3	0.437
5087	39	male	1	small	14.49	5.51	2	0.43
5088	44	male	2	medium	19.96	5.04	4	0.846
5089	23	male	3	large	35.96	4.04	3	0.469
5090	54	male	2	medium	21.72	3.28	4	0.397
5091	50	female	2	medium	20.53	4.47	4	0.333
5092	46	male	2	medium	23.44	1.56	7	0.051
5093	38	female	1	small	8.26	1.74	4	0.638
5094	21	female	3	large	34	1	4	0.372
5095	28	male	3	large	35.79	4.21	1	0.882
5096	55	male	3	large	31.42	3.58	2	0.835
5097	45	male	1	small	8.06	1.94	4	0.4
5098	30	male	2	medium	20.71	4.29	2	0.562
5099	44	male	2	medium	22.6	2.4	6	0.267
5100	47	male	3	large	31.83	3.17	7	0.399
5101	39	unknown	2	medium	19.58	5.42	8	0.859
5102	59	male	3	large	38.83	1.17	9	0.684
5103	36	unknown	3	large	32.79	2.21	6	0.315
5104	45	male	2	medium	21.23	3.77	6	0.61
5105	37	unknown	2	medium	18.39	1.61	4	0.773
5106	42	male	1	small	10.44	4.56	6	0.269
5107	22	unknown	1	small	13.36	1.64	6	0.542
5108	48	male	2	medium	17.49	2.51	4	0.554
5109	50	unknown	3	large	34.82	5.18	2	0.418
5110	39	male	2	medium	20.13	4.87	4	0.268
5111	24	male	1	small	6.86	3.14	1	0.415
5112	31	unknown	3	large	30.29	4.71	1	0.413
5113	35	female	2	medium	20.78	4.22	4	0.34
5114	28	male	2	medium	16.63	3.37	4	0.012
5115	60	unknown	2	medium	23.56	1.44	3	0.389
5116	26	female	2	medium	21.51	3.49	7	0.481
5117	37	unknown	2	medium	22.31	2.69	5	0.525
5118	50	male	2	medium	18.3	1.7	5	0.632
5119	41	unknown	3	large	35.39	4.61	4	0.537
5120	41	female	2	medium	20.5	4.5	4	0.512
5121	25	male	1	small	8.09	1.91	4	0.554
5122	32	unknown	2	medium	20.95	4.05	2	0.546
5123	27	male	2	medium	22.19	2.81	4	0.171
5124	20	male	2	medium	17.15	2.85	9	0.631
5125	41	male	1	small	14.35	5.65	3	0.425
5126	42	unknown	3	large	34.02	5.98	3	0.341
5127	27	female	3	large	38.65	1.35	2	0.228
5128	60	unknown	2	medium	16.2	3.8	6	0.412
5129	41	unknown	3	large	39.79	5.21	5	0.585
5130	30	male	1	small	7.56	2.44	2	0.98
5131	32	unknown	1	small	9.88	5.12	5	0.377
5132	31	unknown	3	large	35.71	4.29	4	0.485
5133	24	female	1	small	12.52	2.48	2	0.376
5134	24	unknown	1	small	8.52	1.48	4	0.608
5135	25	male	1	small	13.12	1.88	2	0.242
5136	42	male	1	small	5.31	4.69	7	0.487
5137	37	male	2	medium	19.55	5.45	2	0.537
5138	58	female	2	medium	20.64	4.36	5	0.458
5139	24	female	2	medium	17.89	2.11	2	0.411
5140	40	female	2	medium	24.56	5.44	5	0.267
5141	55	male	2	medium	19.31	5.69	3	0.239
5142	41	male	1	small	10.62	4.38	5	0.419
5143	36	male	1	small	10.91	4.09	9	0.582
5144	41	male	2	medium	21.11	3.89	3	0.149
5145	19	unknown	3	large	38.88	1.12	5	0.531
5146	48	female	2	medium	19.69	5.31	2	0.512
5147	37	male	3	large	35.04	4.96	5	0.54
5148	55	male	3	large	32.38	2.62	1	0.268
5149	57	female	3	large	34.01	5.99	4	0.381
5150	24	male	1	small	5.62	4.38	4	0.251
5151	26	male	2	medium	17.92	2.08	2	0.36
5152	37	male	2	medium	23.34	1.66	6	0.506
5153	60	unknown	3	large	30.1	4.9	1	0.637
5154	38	unknown	1	small	8.95	1.05	3	0.265
5155	39	male	2	medium	24.96	5.04	7	0.425
5156	46	unknown	1	small	10.04	4.96	5	0.343
5157	37	male	1	small	8.17	1.83	2	0.134
5158	23	female	2	medium	16.22	3.78	4	0.242
5159	35	female	2	medium	15.47	4.53	4	0.055
5160	54	male	2	medium	16.85	3.15	2	0.356
5161	18	male	1	small	9.8	5.2	3	0.032
5162	43	male	2	medium	16.86	3.14	1	0.487
5163	44	male	1	small	7.54	2.46	6	0.646
5164	50	male	2	medium	20.87	4.13	2	0.586
5165	53	female	1	small	7.23	2.77	6	0.463
5166	48	female	3	large	38.02	1.98	7	0.459
5167	39	unknown	2	medium	15.83	4.17	4	0.355
5168	59	female	2	medium	22.59	2.41	1	0.51
5169	22	male	3	large	30.71	4.29	1	0.569
5170	47	male	2	medium	18.5	1.5	3	0.061
5171	36	unknown	3	large	36.25	3.75	5	0.471
5172	27	female	2	medium	22.24	2.76	4	0.242
5173	48	female	2	medium	17.51	2.49	6	0.687
5174	43	unknown	2	medium	20.31	4.69	4	0.575
5175	32	male	3	large	30.56	4.44	6	0.342
5176	22	male	1	small	7.91	2.09	5	0.243
5177	47	unknown	1	small	5.78	4.22	6	0.71
5178	50	male	2	medium	15.41	4.59	5	0.36
5179	36	male	3	large	35.55	4.45	2	0.755
5180	47	female	2	medium	20.4	4.6	4	0.387
5181	19	male	2	medium	18.39	1.61	6	0.669
5182	57	unknown	3	large	31.01	3.99	3	0.07
5183	48	male	2	medium	18.71	1.29	1	0.559
5184	30	unknown	3	large	34.32	5.68	8	0.941
5185	23	unknown	3	large	33.62	1.38	4	0.433
5186	19	male	1	small	13.16	1.84	7	0.476
5187	19	female	3	large	31.81	3.19	7	0.159
5188	21	female	3	large	34.7	5.3	2	0.429
5189	34	male	1	small	6.18	3.82	2	0.144
5190	46	female	1	small	5.69	4.31	2	0.119
5191	31	female	2	medium	21.52	3.48	5	0.47
5192	36	male	1	small	11.1	3.9	4	0.148
5193	30	male	2	medium	16.94	3.06	1	0.444
5194	40	unknown	2	medium	24.33	5.67	6	0.437
5195	51	female	3	large	33.4	1.6	1	0.297
5196	39	unknown	2	medium	17.73	2.27	6	0.138
5197	53	unknown	1	small	6.01	3.99	9	0.231
5198	49	female	2	medium	23.87	1.13	5	0.532
5199	46	male	3	large	34.64	5.36	4	0.888
5200	29	male	2	medium	15.22	4.78	4	0.541
5201	60	male	1	small	13.64	1.36	8	0.498
5202	26	male	2	medium	18.61	1.39	9	0.225
5203	30	male	2	medium	18.59	1.41	5	0.906
5204	51	male	1	small	13.27	1.73	8	0.583
5205	27	female	2	medium	16.42	3.58	1	0.358
5206	32	male	1	small	9.31	5.69	6	0.55
5207	33	female	3	large	36.52	3.48	3	0.169
5208	56	male	1	small	6.15	3.85	1	0.479
5209	54	female	3	large	38.53	1.47	5	0.513
5210	40	male	1	small	9.41	5.59	2	0.363
5211	32	male	1	small	10.23	4.77	2	0.285
5212	42	male	3	large	38.74	1.26	3	0.133
5213	45	male	2	medium	17.06	2.94	6	0.613
5214	35	unknown	1	small	12.84	2.16	5	0.219
5215	26	male	2	medium	21.32	3.68	3	0.941
5216	34	female	3	large	32.66	2.34	9	0.213
5217	31	male	1	small	12.35	2.65	2	0.584
5218	27	male	2	medium	18.23	1.77	4	0.653
5219	46	female	2	medium	20.82	4.18	1	0.221
5220	27	male	3	large	30.68	4.32	6	0.566
5221	56	male	1	small	5.13	4.87	1	0.267
5222	46	male	2	medium	19.76	5.24	2	0.374
5223	21	unknown	1	small	12.26	2.74	4	0.654
5224	20	male	2	medium	18.06	1.94	3	0.536
5225	43	male	2	medium	20.33	4.67	4	0.724
5226	43	female	3	large	39.18	5.82	5	0.069
5227	58	male	2	medium	20.92	4.08	4	0.444
5228	51	female	2	medium	17.01	2.99	1	0.43
5229	18	male	3	large	34.52	5.48	2	0.583
5230	23	unknown	2	medium	23.73	1.27	5	0.243
5231	52	male	3	large	39.45	5.55	3	0.246
5232	24	female	2	medium	18.97	1.03	2	0.468
5233	59	male	2	medium	17.6	2.4	6	0.376
5234	31	female	1	small	13.55	1.45	3	0.52
5235	54	unknown	3	large	33.56	1.44	6	0.484
5236	28	male	2	medium	21.9	3.1	4	0.415
5237	24	unknown	2	medium	22.28	2.72	2	0.643
5238	51	unknown	1	small	11.88	3.12	6	0.501
5239	56	male	1	small	5.27	4.73	3	0.701
5240	56	female	2	medium	19.84	5.16	6	0.345
5241	34	male	1	small	10.89	4.11	4	0.338
5242	42	female	1	small	8.62	1.38	6	0.286
5243	59	unknown	3	large	39.82	5.18	6	0.255
5244	42	unknown	2	medium	19.9	5.1	3	0.768
5245	53	male	1	small	13.15	1.85	6	0.451
5246	52	unknown	2	medium	22.05	2.95	6	0.572
5247	19	female	3	large	31.25	3.75	6	0.662
5248	30	female	2	medium	23.76	1.24	6	0.379
5249	55	male	2	medium	15.42	4.58	2	0.259
5250	48	unknown	1	small	14.72	5.28	5	0.571
5251	21	unknown	1	small	5.36	4.64	2	0.41
5252	36	female	2	medium	24.2	5.8	1	0.361
5253	53	male	3	large	31.36	3.64	4	0.266
5254	40	male	1	small	7.57	2.43	3	0.715
5255	45	male	1	small	13.12	1.88	3	0.452
5256	39	male	3	large	33.92	1.08	4	0.708
5257	56	unknown	3	large	30.32	4.68	8	0.304
5258	55	unknown	3	large	30.17	4.83	2	0.101
5259	34	unknown	3	large	33.37	1.63	3	0.775
5260	21	male	2	medium	20.77	4.23	7	0.357
5261	54	female	2	medium	19.01	5.99	1	0.218
5262	28	unknown	3	large	37.77	2.23	3	0.56
5263	34	male	2	medium	17.66	2.34	4	0.485
5264	41	male	2	medium	17.59	2.41	2	0.406
5265	45	male	2	medium	22.2	2.8	4	0.226
5266	56	male	1	small	14.4	5.6	3	0.849
5267	26	male	2	medium	20.88	4.12	8	0.554
5268	46	female	2	medium	22.47	2.53	3	0.135
5269	58	female	1	small	6.65	3.35	3	0.255
